"Time,""imei"",""bateria"",""distancia"",""pressio"",""temperatura"",""write_sd"""
2024-02-25 19:30:00,869170032826795,68,914,1011,15.2,1
2024-02-25 19:40:00,869170032826795,65,929,1011,15.2,1
2024-02-25 19:50:00,869170032826795,65,931,1011,15.4,1
2024-02-25 20:00:00,869170032826795,64,927,1011,15.4,1
2024-02-25 20:10:00,869170032826795,63,906,1011,15.5,1
2024-02-25 20:20:00,869170032826795,63,900,1011,15.6,1
2024-02-25 20:30:00,869170032826795,65,902,1010,15.7,1
2024-02-25 20:40:00,869170032826795,63,914,1010,15.5,1
2024-02-25 20:50:00,869170032826795,62,918,1010,15.4,1
2024-02-25 21:00:00,869170032826795,64,929,1010,15.6,1
2024-02-25 21:10:00,869170032826795,61,930,1010,15.5,1
2024-02-25 21:20:00,869170032826795,63,935,1010,15.5,1
2024-02-25 21:30:00,869170032826795,61,919,1010,15.1,1
2024-02-25 21:40:00,869170032826795,61,913,1010,14.8,1
2024-02-25 21:50:00,869170032826795,61,914,1010,14.8,1
2024-02-25 22:00:00,869170032826795,61,913,1010,15.1,1
2024-02-25 22:10:00,869170032826795,60,917,1010,15.0,1
2024-02-25 22:20:00,869170032826795,61,940,1010,15.1,1
2024-02-25 22:30:00,869170032826795,61,954,1010,14.9,1
2024-02-25 22:40:00,869170032826795,60,951,1010,15.0,1
2024-02-25 22:50:00,869170032826795,59,936,1010,15.0,1
2024-02-25 23:00:00,869170032826795,59,923,1010,15.0,1
2024-02-25 23:10:00,869170032826795,59,908,1010,15.1,1
2024-02-25 23:20:00,869170032826795,59,921,1010,15.4,1
2024-02-25 23:30:00,869170032826795,61,933,1010,15.4,1
2024-02-25 23:40:00,869170032826795,58,931,1010,15.2,1
2024-02-25 23:50:00,869170032826795,60,943,1010,15.5,1
2024-02-26 00:00:00,869170032826795,58,954,1009,15.6,1
2024-02-26 00:10:00,869170032826795,58,949,1009,15.7,1
2024-02-26 00:20:00,869170032826795,57,943,1009,16.3,1
2024-02-26 00:30:00,869170032826795,59,929,1009,16.0,1
2024-02-26 00:40:00,869170032826795,57,915,1008,15.1,1
2024-02-26 00:50:00,869170032826795,59,927,1009,15.1,1
2024-02-26 01:00:00,869170032826795,57,933,1009,15.4,1
2024-02-26 01:10:00,869170032826795,57,949,1008,15.4,1
2024-02-26 01:20:00,869170032826795,57,959,1008,15.3,1
2024-02-26 01:30:00,869170032826795,56,958,1008,15.2,1
2024-02-26 01:40:00,869170032826795,56,946,1008,15.3,1
2024-02-26 01:50:00,869170032826795,58,941,1008,15.4,1
2024-02-26 02:00:00,869170032826795,58,937,1007,15.1,1
2024-02-26 02:10:00,869170032826795,55,939,1008,15.0,1
2024-02-26 02:20:00,869170032826795,57,948,1008,15.4,1
2024-02-26 02:30:00,869170032826795,55,937,1008,15.8,1
2024-02-26 02:40:00,869170032826795,55,935,1007,15.9,1
2024-02-26 02:50:00,869170032826795,56,957,1007,15.7,1
2024-02-26 03:00:00,869170032826795,54,960,1007,15.5,1
2024-02-26 03:10:00,869170032826795,56,966,1007,15.4,1
2024-02-26 03:20:00,869170032826795,56,948,1007,15.1,1
2024-02-26 03:30:00,869170032826795,53,932,1007,15.4,1
2024-02-26 03:40:00,869170032826795,53,929,1006,15.7,1
2024-02-26 03:50:00,869170032826795,55,932,1006,15.8,1
2024-02-26 04:00:00,869170032826795,52,932,1006,15.5,1
2024-02-26 04:10:00,869170032826795,52,948,1006,15.7,1
2024-02-26 04:20:00,869170032826795,54,956,1006,16.1,1
2024-02-26 04:30:00,869170032826795,54,945,1006,16.3,1
2024-02-26 04:40:00,869170032826795,54,933,1005,15.4,1
2024-02-26 04:50:00,869170032826795,53,926,1006,15.1,1
2024-02-26 05:00:00,869170032826795,52,920,1005,15.0,1
2024-02-26 05:10:00,869170032826795,52,950,1006,14.8,1
2024-02-26 05:20:00,869170032826795,50,944,1005,14.8,1
2024-02-26 05:30:00,869170032826795,51,931,1005,14.6,1
2024-02-26 05:40:00,869170032826795,49,941,1005,14.5,1
2024-02-26 05:50:00,869170032826795,50,944,1005,14.3,1
2024-02-26 06:00:00,869170032826795,48,938,1005,14.0,1
2024-02-26 06:10:00,869170032826795,50,950,1005,14.1,1
2024-02-26 06:20:00,869170032826795,49,946,1005,14.1,1
2024-02-26 06:30:00,869170032826795,48,933,1005,14.1,1
2024-02-26 06:40:00,869170032826795,49,938,1005,13.9,1
2024-02-26 06:50:00,869170032826795,47,960,1005,13.8,1
2024-02-26 07:00:00,869170032826795,46,969,1005,13.5,1
2024-02-26 07:10:00,869170032826795,46,969,1005,13.5,1
2024-02-26 07:20:00,869170032826795,48,953,1005,13.5,1
2024-02-26 07:30:00,869170032826795,48,931,1005,13.5,1
2024-02-26 07:40:00,869170032826795,48,942,1005,13.5,1
2024-02-26 07:50:00,869170032826795,47,950,1005,14.0,1
2024-02-26 08:00:00,869170032826795,44,949,1005,14.3,1
2024-02-26 08:10:00,869170032826795,47,959,1005,14.4,1
2024-02-26 08:20:00,869170032826795,45,952,1005,14.3,1
2024-02-26 08:30:00,869170032826795,45,944,1006,14.3,1
2024-02-26 08:40:00,869170032826795,46,947,1006,14.5,1
2024-02-26 08:50:00,869170032826795,47,958,1006,14.7,1
2024-02-26 09:00:00,869170032826795,48,955,1007,15.4,1
2024-02-26 09:10:00,869170032826795,48,965,1006,15.6,1
2024-02-26 09:20:00,869170032826795,46,967,1006,15.8,1
2024-02-26 09:30:00,869170032826795,49,961,1006,15.9,1
2024-02-26 09:40:00,869170032826795,48,960,1006,16.1,1
2024-02-26 09:50:00,869170032826795,48,965,1006,16.1,1
2024-02-26 10:00:00,869170032826795,49,943,1006,16.2,1
2024-02-26 10:10:00,869170032826795,48,941,1006,16.0,1
2024-02-26 10:20:00,869170032826795,49,937,1006,15.8,1
2024-02-26 10:30:00,869170032826795,48,937,1006,15.7,1
2024-02-26 10:40:00,869170032826795,49,946,1006,15.3,1
2024-02-26 10:50:00,869170032826795,49,993,1006,14.3,1
2024-02-26 11:00:00,869170032826795,46,990,1006,13.8,1
2024-02-26 11:10:00,869170032826795,46,970,1006,13.5,1
2024-02-26 11:20:00,869170032826795,46,949,1006,13.8,1
2024-02-26 11:30:00,869170032826795,48,922,1006,13.8,1
2024-02-26 11:40:00,869170032826795,46,924,1006,14.4,1
2024-02-26 11:50:00,869170032826795,47,944,1006,14.6,1
2024-02-26 12:00:00,869170032826795,48,951,1006,14.9,1
2024-02-26 12:10:00,869170032826795,47,958,1006,15.1,1
2024-02-26 12:20:00,869170032826795,49,975,1006,15.1,1
2024-02-26 12:30:00,869170032826795,51,947,1006,15.5,1
2024-02-26 12:40:00,869170032826795,51,942,1005,16.0,1
2024-02-26 12:50:00,869170032826795,52,948,1005,16.4,1
2024-02-26 13:00:00,869170032826795,50,938,1005,16.9,1
2024-02-26 13:10:00,869170032826795,53,928,1005,16.7,1
2024-02-26 13:20:00,869170032826795,54,931,1005,17.2,1
2024-02-26 13:30:00,869170032826795,55,932,1005,17.7,1
2024-02-26 13:40:00,869170032826795,57,950,1005,18.3,1
2024-02-26 13:50:00,869170032826795,59,962,1005,18.6,1
2024-02-26 14:00:00,869170032826795,58,949,1004,18.1,1
2024-02-26 14:10:00,869170032826795,63,931,1005,19.0,1
2024-02-26 14:20:00,869170032826795,66,917,1005,19.6,1
2024-02-26 14:30:00,869170032826795,65,915,1005,20.6,1
2024-02-26 14:40:00,869170032826795,68,935,1004,21.5,1
2024-02-26 14:50:00,869170032826795,68,941,1004,21.2,1
2024-02-26 15:00:00,869170032826795,70,945,1004,22.2,1
2024-02-26 15:10:00,869170032826795,68,933,1004,23.2,1
2024-02-26 15:20:00,869170032826795,65,939,1001,20.8,1
2024-02-26 15:30:00,869170032826795,69,927,1004,20.5,1
2024-02-26 15:40:00,869170032826795,71,934,1004,21.6,1
2024-02-26 15:50:00,869170032826795,70,941,1004,22.5,1
2024-02-26 16:00:00,869170032826795,68,931,1003,22.7,1
2024-02-26 16:10:00,869170032826795,64,927,1002,19.9,1
2024-02-26 16:20:00,869170032826795,64,936,1003,19.6,1
2024-02-26 16:30:00,869170032826795,65,948,1003,19.3,1
2024-02-26 16:40:00,869170032826795,65,951,1006,23.3,1
2024-02-26 16:50:00,869170032826795,63,938,1002,21.1,1
2024-02-26 17:00:00,869170032826795,65,924,1003,19.2,1
2024-02-26 17:10:00,869170032826795,66,921,1004,20.7,1
2024-02-26 17:20:00,869170032826795,63,928,1004,21.2,1
2024-02-26 17:30:00,869170032826795,64,932,1005,24.6,1
2024-02-26 17:40:00,869170032826795,62,943,1004,21.2,1
2024-02-26 17:50:00,869170032826795,61,951,1005,19.6,1
2024-02-26 18:00:00,869170032826795,61,944,1004,16.9,1
2024-02-26 18:10:00,869170032826795,61,945,1004,16.0,1
2024-02-26 18:20:00,869170032826795,63,955,1005,16.2,1
2024-02-26 18:30:00,869170032826795,63,964,1005,15.6,1
2024-02-26 18:40:00,869170032826795,60,951,1005,15.1,1
2024-02-26 18:50:00,869170032826795,60,918,1005,14.7,1
2024-02-26 19:00:00,869170032826795,61,907,1005,14.5,1
2024-02-26 19:10:00,869170032826795,61,925,1006,14.2,1
2024-02-26 19:20:00,869170032826795,59,930,1006,13.9,1
2024-02-26 19:30:00,869170032826795,61,947,1006,13.8,1
2024-02-26 19:40:00,869170032826795,59,944,1006,13.8,1
2024-02-26 19:50:00,869170032826795,59,922,1006,13.7,1
2024-02-26 20:00:00,869170032826795,59,901,1006,13.5,1
2024-02-26 20:10:00,869170032826795,58,916,1006,13.5,1
2024-02-26 20:20:00,869170032826795,58,931,1006,13.5,1
2024-02-26 20:30:00,869170032826795,60,928,1006,13.4,1
2024-02-26 20:40:00,869170032826795,58,926,1006,13.3,1
2024-02-26 20:50:00,869170032826795,57,915,1006,13.3,1
2024-02-26 21:00:00,869170032826795,59,929,1007,13.3,1
2024-02-26 21:10:00,869170032826795,57,931,1007,13.2,1
2024-02-26 21:20:00,869170032826795,59,931,1007,13.2,1
2024-02-26 21:30:00,869170032826795,57,947,1007,13.0,1
2024-02-26 21:40:00,869170032826795,59,953,1007,12.8,1
2024-02-26 21:50:00,869170032826795,56,939,1007,12.7,1
2024-02-26 22:00:00,869170032826795,58,920,1007,12.5,1
2024-02-26 22:10:00,869170032826795,57,943,1008,12.3,1
2024-02-26 22:20:00,869170032826795,55,955,1008,12.1,1
2024-02-26 22:30:00,869170032826795,57,928,1008,12.1,1
2024-02-26 22:40:00,869170032826795,57,907,1008,11.9,1
2024-02-26 22:50:00,869170032826795,55,918,1008,11.9,1
2024-02-26 23:00:00,869170032826795,55,945,1008,11.9,1
2024-02-26 23:10:00,869170032826795,54,949,1009,11.9,1
2024-02-26 23:20:00,869170032826795,56,948,1008,11.9,1
2024-02-26 23:30:00,869170032826795,53,932,1008,11.9,1
2024-02-26 23:40:00,869170032826795,53,945,1008,11.9,1
2024-02-26 23:50:00,869170032826795,55,927,1009,11.7,1
2024-02-27 00:00:00,869170032826795,52,919,1009,11.7,1
2024-02-27 00:10:00,869170032826795,52,896,1009,11.6,1
2024-02-27 00:20:00,869170032826795,54,922,1009,11.8,1
2024-02-27 00:30:00,869170032826795,53,919,1009,11.9,1
2024-02-27 00:40:00,869170032826795,52,944,1009,11.9,1
2024-02-27 00:50:00,869170032826795,53,956,1009,12.1,1
2024-02-27 01:00:00,869170032826795,51,956,1009,12.2,1
2024-02-27 01:10:00,869170032826795,50,946,1009,12.1,1
2024-02-27 01:20:00,869170032826795,52,941,1009,12.1,1
2024-02-27 01:30:00,869170032826795,50,928,1009,12.1,1
2024-02-27 01:40:00,869170032826795,50,932,1009,12.2,1
2024-02-27 01:50:00,869170032826795,49,944,1009,12.1,1
2024-02-27 02:00:00,869170032826795,49,977,1009,12.2,1
2024-02-27 02:10:00,869170032826795,48,990,1009,12.4,1
2024-02-27 02:20:00,869170032826795,48,998,1009,12.5,1
2024-02-27 02:30:00,869170032826795,50,971,1009,12.3,1
2024-02-27 02:40:00,869170032826795,49,960,1009,12.2,1
2024-02-27 02:50:00,869170032826795,49,949,1009,12.2,1
2024-02-27 03:00:00,869170032826795,48,936,1009,12.1,1
2024-02-27 03:10:00,869170032826795,47,977,1009,12.1,1
2024-02-27 03:20:00,869170032826795,46,987,1009,12.0,1
2024-02-27 03:30:00,869170032826795,47,988,1009,11.9,1
2024-02-27 03:40:00,869170032826795,44,979,1009,11.8,1
2024-02-27 03:50:00,869170032826795,44,967,1009,11.6,1
2024-02-27 04:00:00,869170032826795,46,958,1009,11.5,1
2024-02-27 04:10:00,869170032826795,45,944,1009,11.4,1
2024-02-27 04:20:00,869170032826795,45,954,1009,11.4,1
2024-02-27 04:30:00,869170032826795,42,957,1009,11.3,1
2024-02-27 04:40:00,869170032826795,41,965,1009,11.3,1
2024-02-27 04:50:00,869170032826795,44,950,1009,11.2,1
2024-02-27 05:00:00,869170032826795,41,947,1009,11.2,1
2024-02-27 05:10:00,869170032826795,42,948,1009,11.0,1
2024-02-27 05:20:00,869170032826795,42,941,1009,11.0,1
2024-02-27 05:30:00,869170032826795,41,923,1009,10.9,1
2024-02-27 05:40:00,869170032826795,39,916,1010,10.8,1
2024-02-27 05:50:00,869170032826795,39,931,1010,10.6,1
2024-02-27 06:00:00,869170032826795,41,947,1010,10.5,1
2024-02-27 06:10:00,869170032826795,38,954,1010,10.6,1
2024-02-27 06:20:00,869170032826795,38,954,1010,10.6,1
2024-02-27 06:30:00,869170032826795,37,953,1010,10.6,1
2024-02-27 06:40:00,869170032826795,39,951,1010,10.5,1
2024-02-27 06:50:00,869170032826795,39,955,1010,10.4,1
2024-02-27 07:00:00,869170032826795,39,941,1010,10.3,1
2024-02-27 07:10:00,869170032826795,36,951,1010,10.1,1
2024-02-27 07:20:00,869170032826795,36,952,1010,9.97,1
2024-02-27 07:30:00,869170032826795,36,945,1010,9.82,1
2024-02-27 07:40:00,869170032826795,38,943,1010,9.95,1
2024-02-27 07:50:00,869170032826795,38,956,1010,9.97,1
2024-02-27 08:00:00,869170032826795,43,963,1011,10.2,1
2024-02-27 08:10:00,869170032826795,48,961,1011,10.6,1
2024-02-27 08:20:00,869170032826795,52,948,1011,10.8,1
2024-02-27 08:30:00,869170032826795,55,948,1012,10.9,1
2024-02-27 08:40:00,869170032826795,59,944,1012,11.3,1
2024-02-27 08:50:00,869170032826795,50,955,1011,11.0,1
2024-02-27 09:00:00,869170032826795,59,963,1011,11.2,1
2024-02-27 09:10:00,869170032826795,57,978,1011,11.3,1
2024-02-27 09:20:00,869170032826795,61,979,1012,11.3,1
2024-02-27 09:30:00,869170032826795,61,971,1012,11.8,1
2024-02-27 09:40:00,869170032826795,55,958,1011,11.6,1
2024-02-27 09:50:00,869170032826795,54,948,1012,11.4,1
2024-02-27 10:00:00,869170032826795,57,948,1012,11.6,1
2024-02-27 10:10:00,869170032826795,55,954,1012,11.9,1
2024-02-27 10:20:00,869170032826795,61,964,1012,11.9,1
2024-02-27 10:30:00,869170032826795,56,973,1012,12.2,1
2024-02-27 10:40:00,869170032826795,63,971,1013,13.1,1
2024-02-27 10:50:00,869170032826795,68,972,1013,13.7,1
2024-02-27 11:00:00,869170032826795,70,969,1013,14.4,1
2024-02-27 11:10:00,869170032826795,70,965,1013,14.8,1
2024-02-27 11:20:00,869170032826795,72,952,1013,15.5,1
2024-02-27 11:30:00,869170032826795,70,952,1013,15.4,1
2024-02-27 11:40:00,869170032826795,74,953,1013,15.4,1
2024-02-27 11:50:00,869170032826795,74,950,1013,15.5,1
2024-02-27 12:00:00,869170032826795,72,955,1013,15.8,1
2024-02-27 12:10:00,869170032826795,74,950,1013,16.4,1
2024-02-27 12:20:00,869170032826795,76,951,1013,16.5,1
2024-02-27 12:30:00,869170032826795,76,949,1013,16.9,1
2024-02-27 12:40:00,869170032826795,79,949,1013,17.1,1
2024-02-27 12:50:00,869170032826795,78,955,1013,17.3,1
2024-02-27 13:00:00,869170032826795,81,967,1013,17.3,1
2024-02-27 13:10:00,869170032826795,81,959,1013,17.8,1
2024-02-27 13:20:00,869170032826795,83,951,1013,17.9,1
2024-02-27 13:30:00,869170032826795,85,952,1013,18.2,1
2024-02-27 13:40:00,869170032826795,86,954,1013,18.0,1
2024-02-27 13:50:00,869170032826795,87,950,1013,18.1,1
2024-02-27 14:00:00,869170032826795,88,944,1013,18.4,1
2024-02-27 14:10:00,869170032826795,87,947,1013,18.6,1
2024-02-27 14:20:00,869170032826795,89,946,1012,17.7,1
2024-02-27 14:30:00,869170032826795,90,946,1013,18.7,1
2024-02-27 14:40:00,869170032826795,91,940,1013,18.9,1
2024-02-27 14:50:00,869170032826795,86,945,1013,19,1
2024-02-27 15:00:00,869170032826795,92,947,1013,19.7,1
2024-02-27 15:10:00,869170032826795,93,932,1013,20.1,1
2024-02-27 15:20:00,869170032826795,95,926,1013,20.9,1
2024-02-27 15:30:00,869170032826795,88,915,1011,18.4,1
2024-02-27 15:40:00,869170032826795,92,918,1013,18.0,1
2024-02-27 15:50:00,869170032826795,93,928,1014,19.6,1
2024-02-27 16:00:00,869170032826795,92,928,1014,20.6,1
2024-02-27 16:10:00,869170032826795,92,941,1013,21.6,1
2024-02-27 16:20:00,869170032826795,94,933,1013,21.9,1
2024-02-27 16:30:00,869170032826795,91,928,1012,19.6,1
2024-02-27 16:40:00,869170032826795,89,912,1012,17.4,1
2024-02-27 16:50:00,869170032826795,89,912,1013,19.2,1
2024-02-27 17:00:00,869170032826795,89,917,1013,18.5,1
2024-02-27 17:10:00,869170032826795,87,924,1013,20.9,1
2024-02-27 17:20:00,869170032826795,85,923,1013,17.4,1
2024-02-27 17:30:00,869170032826795,85,921,1013,16.8,1
2024-02-27 17:40:00,869170032826795,86,930,1014,16.4,1
2024-02-27 17:50:00,869170032826795,83,940,1014,15.8,1
2024-02-27 18:00:00,869170032826795,83,921,1014,15.7,1
2024-02-27 18:10:00,869170032826795,81,889,1014,15.6,1
2024-02-27 18:20:00,869170032826795,81,890,1015,17.0,1
2024-02-27 18:30:00,869170032826795,83,909,1014,17.3,1
2024-02-27 18:40:00,869170032826795,80,924,1014,15.6,1
2024-02-27 18:50:00,869170032826795,79,921,1014,15.2,1
2024-02-27 19:00:00,869170032826795,81,905,1014,14.8,1
2024-02-27 19:10:00,869170032826795,78,917,1015,14.7,1
2024-02-27 19:20:00,869170032826795,80,918,1015,14.5,1
2024-02-27 19:30:00,869170032826795,79,914,1015,14.5,1
2024-02-27 19:40:00,869170032826795,77,909,1015,14.5,1
2024-02-27 19:50:00,869170032826795,79,913,1015,14.5,1
2024-02-27 20:00:00,869170032826795,76,916,1015,14.5,1
2024-02-27 20:10:00,869170032826795,76,913,1015,14.5,1
2024-02-27 20:20:00,869170032826795,78,937,1015,14.4,1
2024-02-27 20:30:00,869170032826795,76,957,1015,14.3,1
2024-02-27 20:40:00,869170032826795,77,953,1016,14.2,1
2024-02-27 20:50:00,869170032826795,75,939,1016,14.2,1
2024-02-27 21:00:00,869170032826795,75,911,1016,14.1,1
2024-02-27 21:10:00,869170032826795,75,905,1016,14.2,1
2024-02-27 21:20:00,869170032826795,76,908,1016,14.1,1
2024-02-27 21:30:00,869170032826795,74,911,1016,13.8,1
2024-02-27 21:40:00,869170032826795,74,928,1016,13.5,1
2024-02-27 21:50:00,869170032826795,74,944,1016,13.5,1
2024-02-27 22:00:00,869170032826795,76,945,1016,13.4,1
2024-02-27 22:10:00,869170032826795,74,934,1016,13.2,1
2024-02-27 22:20:00,869170032826795,76,927,1017,13.2,1
2024-02-27 22:30:00,869170032826795,74,923,1017,13.1,1
2024-02-27 22:40:00,869170032826795,74,913,1017,13.0,1
2024-02-27 22:50:00,869170032826795,75,908,1017,13.0,1
2024-02-27 23:00:00,869170032826795,75,916,1017,13.1,1
2024-02-27 23:10:00,869170032826795,73,940,1017,13.1,1
2024-02-27 23:20:00,869170032826795,75,950,1017,12.8,1
2024-02-27 23:30:00,869170032826795,72,946,1017,12.7,1
2024-02-27 23:40:00,869170032826795,74,923,1017,12.5,1
2024-02-27 23:50:00,869170032826795,74,920,1017,12.4,1
2024-02-28 00:00:00,869170032826795,72,907,1017,12.3,1
2024-02-28 00:10:00,869170032826795,72,913,1016,12.2,1
2024-02-28 00:20:00,869170032826795,72,927,1016,12.0,1
2024-02-28 00:30:00,869170032826795,71,949,1016,11.9,1
2024-02-28 00:40:00,869170032826795,73,955,1016,11.8,1
2024-02-28 00:50:00,869170032826795,71,945,1017,11.5,1
2024-02-28 01:00:00,869170032826795,72,933,1017,11.4,1
2024-02-28 01:10:00,869170032826795,70,934,1017,11.6,1
2024-02-28 01:20:00,869170032826795,72,937,1017,11.4,1
2024-02-28 01:30:00,869170032826795,70,933,1017,11.2,1
2024-02-28 01:40:00,869170032826795,69,951,1017,11.0,1
2024-02-28 01:50:00,869170032826795,69,947,1017,10.9,1
2024-02-28 02:00:00,869170032826795,68,934,1017,10.7,1
2024-02-28 02:10:00,869170032826795,68,937,1017,10.6,1
2024-02-28 02:20:00,869170032826795,70,948,1017,10.5,1
2024-02-28 02:30:00,869170032826795,67,940,1017,10.5,1
2024-02-28 02:40:00,869170032826795,67,936,1017,10.3,1
2024-02-28 02:50:00,869170032826795,66,935,1017,10.1,1
2024-02-28 03:00:00,869170032826795,65,930,1017,9.98,1
2024-02-28 03:10:00,869170032826795,65,936,1017,9.82,1
2024-02-28 03:20:00,869170032826795,65,944,1017,9.67,1
2024-02-28 03:30:00,869170032826795,67,938,1017,9.62,1
2024-02-28 03:40:00,869170032826795,64,952,1017,9.62,1
2024-02-28 03:50:00,869170032826795,64,945,1017,9.50,1
2024-02-28 04:00:00,869170032826795,65,930,1017,9.31,1
2024-02-28 04:10:00,869170032826795,63,924,1017,9.29,1
2024-02-28 04:20:00,869170032826795,63,939,1017,9.08,1
2024-02-28 04:30:00,869170032826795,63,940,1017,9.02,1
2024-02-28 04:40:00,869170032826795,64,943,1017,9.01,1
2024-02-28 04:50:00,869170032826795,62,951,1017,8.98,1
2024-02-28 05:00:00,869170032826795,63,949,1017,8.96,1
2024-02-28 05:10:00,869170032826795,61,942,1017,8.94,1
2024-02-28 05:20:00,869170032826795,61,937,1017,8.97,1
2024-02-28 05:30:00,869170032826795,61,932,1017,8.84,1
2024-02-28 05:40:00,869170032826795,61,939,1017,8.80,1
2024-02-28 05:50:00,869170032826795,60,943,1017,8.70,1
2024-02-28 06:00:00,869170032826795,62,936,1017,8.68,1
2024-02-28 06:10:00,869170032826795,62,946,1017,8.64,1
2024-02-28 06:20:00,869170032826795,59,953,1017,8.69,1
2024-02-28 06:30:00,869170032826795,59,967,1017,8.69,1
2024-02-28 06:40:00,869170032826795,59,954,1017,8.82,1
2024-02-28 06:50:00,869170032826795,61,952,1017,8.72,1
2024-02-28 07:00:00,869170032826795,59,950,1017,8.64,1
2024-02-28 07:10:00,869170032826795,59,941,1017,8.64,1
2024-02-28 07:20:00,869170032826795,61,945,1017,8.59,1
2024-02-28 07:30:00,869170032826795,59,947,1017,8.52,1
2024-02-28 07:40:00,869170032826795,59,962,1018,8.64,1
2024-02-28 07:50:00,869170032826795,58,960,1018,8.59,1
2024-02-28 08:00:00,869170032826795,59,949,1018,8.49,1
2024-02-28 08:10:00,869170032826795,61,942,1018,8.62,1
2024-02-28 08:20:00,869170032826795,59,943,1018,8.65,1
2024-02-28 08:30:00,869170032826795,59,954,1018,8.76,1
2024-02-28 08:40:00,869170032826795,60,950,1018,9,1
2024-02-28 08:50:00,869170032826795,63,957,1018,9.29,1
2024-02-28 09:00:00,869170032826795,61,960,1018,9.38,1
2024-02-28 09:10:00,869170032826795,63,957,1019,9.56,1
2024-02-28 09:20:00,869170032826795,62,948,1019,9.72,1
2024-02-28 09:30:00,869170032826795,65,939,1019,9.94,1
2024-02-28 09:40:00,869170032826795,68,938,1019,10.2,1
2024-02-28 09:50:00,869170032826795,68,945,1019,10.3,1
2024-02-28 10:00:00,869170032826795,68,941,1019,10.6,1
2024-02-28 10:10:00,869170032826795,74,946,1020,11.2,1
2024-02-28 10:20:00,869170032826795,74,955,1018,11.3,1
2024-02-28 10:30:00,869170032826795,76,960,1019,11.9,1
2024-02-28 10:40:00,869170032826795,79,946,1020,12.0,1
2024-02-28 10:50:00,869170032826795,72,926,1019,12.2,1
2024-02-28 11:00:00,869170032826795,75,926,1020,12.3,1
2024-02-28 11:10:00,869170032826795,83,927,1020,12.9,1
2024-02-28 11:20:00,869170032826795,82,935,1020,13.6,1
2024-02-28 11:30:00,869170032826795,82,936,1020,14.5,1
2024-02-28 11:40:00,869170032826795,85,944,1020,14.5,1
2024-02-28 11:50:00,869170032826795,87,939,1020,14.8,1
2024-02-28 12:00:00,869170032826795,89,933,1019,14.6,1
2024-02-28 12:10:00,869170032826795,83,918,1019,15.0,1
2024-02-28 12:20:00,869170032826795,89,916,1020,14.9,1
2024-02-28 12:30:00,869170032826795,89,926,1020,15.2,1
2024-02-28 12:40:00,869170032826795,90,920,1020,16.4,1
2024-02-28 12:50:00,869170032826795,91,918,1020,17.4,1
2024-02-28 13:00:00,869170032826795,92,918,1019,17.7,1
2024-02-28 13:10:00,869170032826795,93,923,1020,18.4,1
2024-02-28 13:20:00,869170032826795,94,915,1019,18.9,1
2024-02-28 13:30:00,869170032826795,94,906,1019,18.9,1
2024-02-28 13:40:00,869170032826795,94,897,1019,19.3,1
2024-02-28 13:50:00,869170032826795,96,902,1020,20.4,1
2024-02-28 14:00:00,869170032826795,94,904,1020,20.9,1
2024-02-28 14:10:00,869170032826795,94,913,1019,20.2,1
2024-02-28 14:20:00,869170032826795,96,909,1019,21.5,1
2024-02-28 14:30:00,869170032826795,95,920,1020,22.9,1
2024-02-28 14:40:00,869170032826795,95,910,1019,23.4,1
2024-02-28 14:50:00,869170032826795,97,900,1019,22.6,1
2024-02-28 15:00:00,869170032826795,97,899,1019,22.4,1
2024-02-28 15:10:00,869170032826795,97,900,1019,22.8,1
2024-02-28 15:20:00,869170032826795,96,905,1019,22.8,1
2024-02-28 15:30:00,869170032826795,97,904,1018,23.1,1
2024-02-28 15:40:00,869170032826795,96,904,1017,21.9,1
2024-02-28 15:50:00,869170032826795,96,906,1018,21.2,1
2024-02-28 16:00:00,869170032826795,97,908,1018,21.4,1
2024-02-28 16:10:00,869170032826795,98,898,1018,21.6,1
2024-02-28 16:20:00,869170032826795,98,892,1018,22.3,1
2024-02-28 16:30:00,869170032826795,98,898,1019,23.9,1
2024-02-28 16:40:00,869170032826795,96,900,1019,25.3,1
2024-02-28 16:50:00,869170032826795,98,893,1018,26.1,1
2024-02-28 17:00:00,869170032826795,96,893,1018,24.1,1
2024-02-28 17:10:00,869170032826795,95,888,1018,23.8,1
2024-02-28 17:20:00,869170032826795,97,899,1018,22.6,1
2024-02-28 17:30:00,869170032826795,93,885,1017,20.1,1
2024-02-28 17:40:00,869170032826795,92,886,1018,15.8,1
2024-02-28 17:50:00,869170032826795,91,887,1018,15.2,1
2024-02-28 18:00:00,869170032826795,89,885,1018,16.5,1
2024-02-28 18:10:00,869170032826795,90,885,1018,17.7,1
2024-02-28 18:20:00,869170032826795,87,883,1018,16.8,1
2024-02-28 18:30:00,869170032826795,86,881,1018,15.4,1
2024-02-28 18:40:00,869170032826795,87,876,1018,13.9,1
2024-02-28 18:50:00,869170032826795,85,871,1018,13.4,1
2024-02-28 19:00:00,869170032826795,86,871,1019,13.2,1
2024-02-28 19:10:00,869170032826795,83,879,1019,13.2,1
2024-02-28 19:20:00,869170032826795,82,885,1019,12.9,1
2024-02-28 19:30:00,869170032826795,81,890,1019,12.8,1
2024-02-28 19:40:00,869170032826795,83,891,1019,12.6,1
2024-02-28 19:50:00,869170032826795,83,891,1019,12.5,1
2024-02-28 20:00:00,869170032826795,79,888,1020,12.5,1
